"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10_1a","fin10_1b","fin10_1c","fin10_1d","fin10_1e","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"India","IND",128725624,2.41692670492018,1,37,1,2,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,2,2,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,3,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,5,1,1,3,1,,0,0,4,4,4,4,4,6,2,2,0,0
"India","IND",181487679,0.272743111195708,2,46,2,4,2,1,1,1,0,1,2,1,2,,1,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,4,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,2,1,1,2,1,0
"India","IND",118117256,0.63501157327264,1,27,2,3,2,1,1,1,0,2,2,1,2,,2,1,2,,,,1,1,2,,,,,,,2,,,,,,,,,,,,,,1,1,,2,1,2,,,,2,1,,2,1,1,1,,3,1,1,1,1,,,1,1,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,1,1,4,4,4,4,1,1,1,1,1,1
"India","IND",125641150,0.75017712836137,1,35,1,4,1,1,1,1,0,2,1,1,2,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,1,4,4,5,1,2,1,0
"India","IND",197218144,1.51994080028028,2,65,1,3,2,2,1,1,0,1,1,1,2,,1,2,2,,,,1,1,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,1,2,2,,2,1,1,2,,,,1,2,2,2,2,,,,,,1,2,1,2,,,2,1,1,2,2,2,2,2,,,,,,1,1,2,4,2,1,,1,1,1,3,3,4,4,4,1,2,1,0
"India","IND",209165647,0.616302492904046,1,34,1,2,1,2,1,1,0,2,1,2,,,2,2,2,,,,2,,2,2,2,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,1,3,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",202187399,0.500118085574246,1,35,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",156044749,1.23734305082914,1,33,2,1,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,1,1,2,2,2,2,2,,,,,,2,2,3,3,2,2,,0,0,2,3,3,4,4,3,1,1,0,0
"India","IND",153589127,2.41692670492018,1,60,1,2,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,1,1,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,5,2,2,0,0
"India","IND",115487701,0.714313100611087,2,50,1,4,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,2,2,1,1,1,1,2,1,,0,1,4,4,4,3,2,5,2,2,0,0
"India","IND",204075398,0.311764661115892,1,50,1,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,2,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,3,,0,0,4,4,4,4,2,4,2,2,0,0
"India","IND",177167277,1.30508246010372,2,18,2,2,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,2,1,1,3,,,,1,2,2,2,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,4,1,,0,1,4,2,4,4,4,4,2,2,0,0
"India","IND",166794466,0.538409872707854,2,25,2,3,2,1,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,1,1,1,2,,,,2,,,,1,1,2,1,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,3,3,2,4,,2,,0,1,3,4,4,4,1,5,1,1,1,0
"India","IND",153291505,0.217430070409543,2,27,3,4,1,1,1,1,1,1,2,1,1,1,1,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,1,1,2,1,1,1,,1,1,1,2,1,,2,1,2,2,2,2,2,,1,2,2,1,1,,,1,1,,,1,2,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,3,,3,,1,0,1,4,4,4,1,1,1,1,1,1
"India","IND",205853963,1.1837594080716,2,21,3,5,1,2,1,1,0,1,2,1,2,,2,1,2,,,,2,,2,2,2,2,2,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,3,2,1,,0,0,4,4,4,4,3,5,1,1,0,0
"India","IND",132713366,0.645164673264758,2,38,1,5,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,1,4,4,4,2,4,5,1,2,0,0
"India","IND",174092879,1.05534123765775,2,57,1,2,2,2,1,1,0,1,1,2,,,2,2,2,,,,1,2,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,1,2,1,2,,,1,1,1,1,2,1,,0,1,4,4,4,1,4,4,2,2,1,0
"India","IND",184415868,1.38418544713306,2,48,1,2,1,1,0,0,0,,,3,,,,,,,,,,,,,,,,,,,3,1,3,2,1,3,1,3,2,,,,,2,,,2,3,2,,,,2,2,,1,2,2,2,2,7,,,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,0,2,4,4,4,4,5,2,2,0,0
"India","IND",174850527,0.942636878091582,1,30,1,3,1,1,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,1,5,1,1,1,0
"India","IND",202356999,0.678090252193345,2,27,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,1,1,2,,,,1,2,2,2,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,1,2,4,4,4,2,4,1,1,0,0
"India","IND",189450369,0.639036188118777,1,26,1,1,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,2,1,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,1,7,,,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,3,2,2,1,,1,1,1,2,2,2,,1,1,2,4,4,2,4,5,2,2,0,0
"India","IND",206381731,1.73555777249296,2,70,1,3,2,1,1,1,0,1,1,1,1,1,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,4,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,1,1,1,2,,,3,,,,,,1,2,2,2,1,1,,0,0,4,1,1,5,4,3,1,2,1,1
"India","IND",121961599,0.431132964836886,2,45,1,3,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",121171964,0.341887062357183,1,29,2,1,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,1,1,2,1,0
"India","IND",201681399,0.680219637211119,1,30,1,5,1,2,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,2,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,4,1,1,2,,,,2,,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,3,1,1,1,4,1,,0,1,2,4,4,4,4,5,1,2,0,0
"India","IND",186388395,1.41698717204581,2,30,1,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,3,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,4,2,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",115969418,2.41692670492018,1,30,1,1,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,2,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,4,1,,0,1,4,3,4,4,4,5,1,1,0,0
"India","IND",191842420,1.10067949474027,1,18,2,1,2,2,1,1,0,2,1,2,,,2,2,2,,,,2,,2,1,2,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",156277206,0.446870797316162,2,35,2,4,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,1,1,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",142849696,1.00295881174019,2,17,1,1,1,1,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,1,2,,,2,,,,,,1,1,1,1,1,1,,0,0,4,1,1,4,4,5,2,2,1,0
"India","IND",190482408,1.93921608555622,2,50,1,4,1,1,1,1,0,1,2,1,2,,2,1,2,,,,2,,2,1,1,2,1,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,2,2,2,2,2,,,,,,3,1,2,2,2,1,,0,0,4,3,3,4,4,5,1,1,0,0
"India","IND",162650031,0.581328513435756,1,20,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,0,0,4,4,4,4,4,5,1,1,0,0
"India","IND",197493167,2.41692670492018,2,35,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,1,2,,0,0,4,4,4,4,4,5,1,1,0,0
"India","IND",171504363,0.41679393752308,1,24,3,4,2,1,1,1,0,2,1,2,,,2,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,1,1,,2,1,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,1,4,4,4,4,4,5,1,1,1,1
"India","IND",144755558,0.217430070409543,1,27,2,4,1,1,1,1,1,2,1,1,1,1,1,1,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,1,2,2,1,1,1,,2,1,1,3,2,,2,2,2,1,2,2,1,1,3,1,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,2,1,,1,1,4,3,4,4,2,1,1,1,1,1
"India","IND",201427414,0.971495780593406,2,15,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,4,5,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,4,,0,0,4,4,4,4,4,5,1,1,0,0
"India","IND",151127091,1.73094523525703,1,27,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",178156762,0.511170580668184,2,18,3,4,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,1,1,1,1,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,2,2,1,4,1,,1,1,4,3,4,4,4,5,1,1,0,0
"India","IND",145531791,0.5188876137404,1,37,2,1,1,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,4,1,2,0,0
"India","IND",115573102,0.339223851558265,1,45,2,3,1,1,1,1,0,1,2,3,,,3,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,4,1,,0,1,4,4,4,4,4,4,1,3,1,0
"India","IND",206271159,0.865472617628513,1,25,1,3,2,1,1,1,0,1,2,2,,,2,2,2,,,,2,,2,2,1,2,2,3,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,5,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",194539557,2.00591762348038,2,22,1,3,2,2,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,3,3,3,1,2,1,2,2,,,,1,2,2,,,1,1,2,1,1,,,1,2,2,,,,,1,1,2,2,1,,3,3,3,2,,1,,1,0,1,4,4,2,2,3,1,1,1,0
"India","IND",111750803,0.485576306125984,1,50,1,4,1,2,1,1,0,,,1,2,,2,2,2,,,,1,1,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,1,1,1,,2,1,1,2,,,,1,1,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,4,1,1,,1,1,1,4,4,4,2,1,2,2,1,0
"India","IND",146981032,1.18942206975401,1,20,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",177434714,0.896137706840224,2,20,3,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,1,1,2,2,1,2,,1,1,1,3,4,,1,1,2,2,2,1,2,,1,3,3,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,1,1,1,1,1,1
"India","IND",112870625,1.43305091323414,1,69,1,2,2,2,1,1,0,2,1,2,,,2,2,2,,,,2,,2,2,2,2,1,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,2,2,1,,0,1,4,3,4,4,4,5,2,2,0,0
"India","IND",125054676,0.412447683609712,1,30,2,2,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,1,1,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",197687534,1.75000344468331,2,74,1,1,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,2,1,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,4,3,2,2,0,0
"India","IND",205224909,0.289436566158593,1,37,2,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,2,,0,1,4,4,4,4,4,5,1,1,0,0
"India","IND",187865830,1.67572566736935,2,16,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,3,1,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,1,,3,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,3,,,,,2,,,,,,3,3,3,3,,1,,1,0,4,4,5,4,4,5,2,2,0,0
"India","IND",112444591,0.824895367219424,1,30,2,3,2,1,1,1,0,2,1,2,,,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,1,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",145733185,0.960745059397341,2,40,1,3,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,1,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,4,1,,1,1,4,4,4,4,4,5,1,2,0,0
"India","IND",197480695,1.21668651347444,2,50,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",179221436,0.729065617210682,1,25,3,2,1,2,1,1,1,2,2,1,2,,1,1,1,1,2,2,1,2,1,,,,,,1,1,,,,,,,,,,1,1,2,2,2,,,1,2,1,2,1,,2,2,2,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,3,1,1,,0,1,4,4,4,4,1,5,1,1,1,0
"India","IND",135913393,1.88525348014418,1,48,1,2,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,1,1,,0,0,4,1,4,4,2,5,2,2,1,0
"India","IND",144795279,2.03132643610362,2,65,1,5,1,2,1,1,0,2,1,1,1,1,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,1,4,2,5,1,2,1,1
"India","IND",164263306,0.541277335203165,1,44,2,5,1,1,1,1,0,1,2,1,2,,2,1,2,,,,2,,1,,,,,,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,4,1,,0,1,4,4,4,4,1,5,1,2,1,0
"India","IND",131620131,1.20723327689775,1,32,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,2,1,3,3,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",187663921,0.532017090522336,2,32,2,5,1,2,1,1,0,,,1,1,1,2,2,2,,,,1,1,1,,,,,,1,2,,,,,,,,,,,,,,2,1,,2,1,2,,,,2,2,,2,1,2,1,,2,1,1,1,1,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,1,1,2,1,1
"India","IND",209675298,0.635417834355837,2,54,1,5,1,1,1,1,0,2,1,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,4,2,,,,2,,,,1,2,2,,,2,1,2,2,2,1,,,1,1,1,2,,,2,,,,,,1,2,1,3,1,2,,0,0,2,1,1,4,3,5,1,2,1,0
"India","IND",183954740,2.41692670492018,1,28,1,2,2,2,1,1,0,2,1,2,,,2,2,2,,,,2,,2,1,2,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",164164929,1.17833009500838,2,17,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,1,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",197324180,0.896494537052156,1,30,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,3,1,1,1,2,1,1,,,,,2,,,2,2,2,,,,2,3,,1,1,2,1,1,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,5,1,3,0,0
"India","IND",206319452,2.10318676069266,1,55,1,2,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,3,3,1,,1,0,4,4,4,2,3,5,2,2,0,0
"India","IND",177326694,0.902343254721156,1,60,1,3,2,2,1,1,0,2,1,2,,,2,2,2,,,,2,,2,2,2,2,1,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",183105997,1.16257482044855,2,45,1,4,1,2,1,1,0,1,2,1,1,2,2,2,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,1,3,,1,2,1,3,1,,2,2,,2,2,2,1,,2,2,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,3,4,1,1,,1,1,4,4,4,4,4,5,1,1,1,1
"India","IND",185600238,0.217430070409543,2,46,2,1,1,1,1,1,0,2,2,2,,,2,2,2,,,,1,2,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,1,0,0
"India","IND",127466511,0.825902955750688,1,29,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
