wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,wages,transfers,pension,agri_sale,utilities,remittances,mobile,internet
0.28,2,59,2,3,2,1,1,0,0,4,4,4,4,2,5,1,2
1.47,2,26,1,4,2,2,0,0,0,4,4,4,4,4,5,1,2
1.05,2,62,2,1,2,1,1,0,0,4,4,1,4,2,5,1,2
0.57,1,52,1,2,2,1,1,0,1,4,4,4,4,4,5,1,2
0.76,2,35,1,3,1,1,1,0,0,4,4,4,4,2,5,1,2
1.12,2,17,1,3,1,1,0,0,1,4,4,4,4,1,5,2,2
1.36,2,38,1,1,2,1,1,0,0,4,3,4,4,2,5,2,2
1.04,2,58,2,5,1,2,1,1,0,1,4,4,4,4,1,1,1
2.07,2,60,1,2,1,2,0,0,0,4,4,4,4,4,5,1,2
0.4,2,46,3,5,1,2,1,1,1,4,4,4,4,4,5,1,1
1.61,1,40,1,3,1,1,0,0,1,4,4,4,4,4,5,2,2
0.62,2,40,1,1,1,1,0,0,0,4,4,4,4,4,5,2,2
1.11,1,38,1,1,2,1,1,0,1,4,4,4,2,4,3,2,2
0.22,2,49,3,4,1,1,1,1,0,1,4,4,4,4,5,1,1
0.31,2,43,2,4,1,1,1,1,0,1,4,4,4,2,5,1,1
0.87,2,55,1,2,1,1,1,0,0,3,4,4,4,2,5,1,2
0.36,2,33,2,1,2,1,1,1,1,2,4,4,2,2,5,1,1
1.22,1,40,1,3,2,1,1,1,1,2,1,4,4,4,5,1,2
0.53,1,40,2,2,2,1,1,0,1,4,4,3,4,4,5,2,2
0.33,1,32,2,1,1,1,1,0,0,4,4,4,4,4,5,2,2
2.42,2,70,1,3,1,1,1,1,0,3,4,4,4,4,5,2,2
0.38,2,26,2,4,1,1,1,0,0,1,4,4,4,1,5,1,1
1.27,1,55,1,3,2,1,1,0,1,4,4,4,4,4,5,1,2
1.68,1,33,1,2,1,1,0,0,1,4,4,4,4,4,5,2,2
1.88,1,55,1,5,1,2,1,0,0,2,4,4,4,2,5,2,2
0.46,1,51,1,5,2,1,0,0,0,4,4,4,4,4,5,2,2
1.1,2,23,2,5,2,2,1,1,0,4,4,4,4,2,5,1,2
0.28,1,30,2,4,1,1,1,0,1,4,4,4,4,4,5,1,1
1.25,2,25,1,3,1,2,0,0,0,2,4,4,4,4,5,1,1
0.25,2,27,2,1,2,1,1,0,0,1,4,4,1,4,5,1,1
2.42,1,34,1,2,1,2,1,0,0,4,1,4,4,2,5,1,1
0.92,1,55,1,1,2,1,1,0,0,4,1,4,1,4,5,2,2
0.94,2,42,1,4,2,1,1,0,1,4,4,4,1,4,5,2,2
0.7,2,36,2,4,2,2,0,0,0,4,4,4,4,4,5,1,2
0.53,1,29,2,5,2,1,1,0,0,4,1,4,4,4,5,1,1
0.82,2,39,1,4,1,1,1,0,0,2,4,4,4,4,5,1,2
0.97,2,32,1,3,1,1,0,0,1,2,4,4,4,2,5,1,2
0.57,2,27,2,5,1,2,1,0,0,4,4,4,4,4,5,1,2
0.65,1,40,1,3,1,1,1,0,0,4,4,4,4,4,5,2,2
0.9,1,45,1,4,2,2,0,0,0,4,4,4,4,3,5,1,2
1.03,2,60,1,4,1,1,1,0,0,4,4,4,2,4,5,2,2
1.43,2,60,1,2,2,2,0,0,1,4,4,4,4,4,5,2,2
0.39,2,22,2,2,1,1,0,1,1,3,4,4,4,2,5,1,2
1.72,2,50,1,5,1,2,1,0,0,4,4,1,1,3,5,1,2
0.82,2,15,2,4,2,1,0,0,0,4,4,4,4,4,5,2,2
0.67,2,20,2,5,2,1,1,0,1,4,4,4,5,1,3,1,1
0.24,2,25,3,3,2,1,1,1,1,4,4,4,4,1,1,1,1
1.11,1,38,1,3,2,2,1,0,1,4,4,1,4,4,5,1,2
0.66,1,18,2,1,1,2,0,0,1,4,3,4,4,4,5,1,1
2.42,1,60,1,5,2,1,0,0,1,4,4,4,4,3,5,1,2
1.06,2,46,1,3,1,1,0,0,0,4,4,4,2,4,5,1,2
1.18,2,50,1,3,1,2,1,0,1,4,4,4,4,4,5,1,2
1.83,1,19,2,1,2,2,1,0,1,4,1,4,4,4,1,2,1
1.16,2,15,1,3,2,2,1,0,0,4,4,4,4,4,5,1,1
0.9,1,31,1,1,1,1,1,1,1,1,3,3,4,4,1,2,2
2.11,1,70,1,1,2,1,0,0,0,4,4,4,4,4,5,2,2
0.27,2,19,3,4,2,1,1,0,1,4,4,4,4,4,1,1,1
0.73,1,54,1,3,1,2,1,1,0,2,3,4,4,4,1,1,2
0.72,2,27,2,4,1,1,1,0,0,1,4,4,4,4,5,1,1
1.97,2,22,1,1,2,1,0,0,0,4,4,4,4,4,5,2,2
0.81,1,38,1,4,1,1,1,0,1,2,4,4,2,4,5,2,2
0.69,2,45,2,2,1,2,1,0,1,4,4,4,4,1,5,1,2
0.95,2,70,1,4,1,1,1,0,0,4,4,3,4,4,5,2,2
0.73,1,18,1,2,2,1,0,0,0,4,4,4,4,2,5,1,2
2.39,2,50,1,2,2,1,0,0,0,2,4,4,3,4,6,1,3
0.32,2,45,3,4,1,1,1,1,1,4,4,4,1,1,1,1,2
0.57,2,25,2,5,1,2,1,1,1,2,4,4,4,1,5,1,1
0.54,2,85,2,5,2,1,1,1,0,1,4,1,4,1,5,1,2
1.57,2,18,2,2,1,1,1,0,0,4,3,4,4,4,5,1,1
1.47,2,27,1,2,1,2,1,0,1,4,4,4,3,2,5,2,2
1.44,1,29,2,4,2,2,1,1,1,1,1,4,4,4,5,1,1
0.93,1,45,2,5,2,2,1,1,0,4,4,4,4,4,5,1,2
0.22,2,18,2,3,1,1,1,1,0,4,4,4,4,4,5,1,1
2.42,1,60,1,2,2,1,1,0,1,4,4,4,1,4,5,2,2
0.47,2,39,2,4,1,1,1,0,0,1,4,4,4,2,5,1,1
1.22,2,50,1,2,1,2,1,0,0,1,4,4,4,4,5,2,2
1.52,2,21,1,2,1,1,1,0,0,4,4,4,4,2,5,1,2
0.63,1,45,1,4,2,1,1,1,1,4,4,4,4,4,3,2,2
1.25,2,38,2,2,1,2,1,0,1,2,4,4,4,2,1,1,1
0.97,2,18,2,1,2,1,1,0,1,4,4,4,4,4,5,1,1
2.25,1,32,2,5,2,2,1,0,0,4,4,4,4,4,5,1,1
1.0,1,54,1,3,2,1,1,0,1,1,1,4,1,2,5,2,2
1.01,1,65,1,4,2,1,1,0,0,4,4,1,4,2,5,1,2
0.6,1,22,2,4,2,1,1,0,1,4,4,4,4,2,5,1,2
0.52,2,19,2,1,2,1,1,0,0,4,4,4,4,4,5,1,1
0.51,1,30,2,4,1,1,1,0,1,4,3,4,4,2,5,1,2
0.74,2,48,2,5,1,2,1,1,1,2,3,4,4,1,1,1,1
0.6,2,57,2,4,2,2,1,0,0,4,4,3,4,4,5,1,1
0.22,2,39,3,2,1,2,0,0,1,4,4,4,4,4,4,1,1
1.56,2,58,1,1,2,1,1,0,1,4,4,4,2,4,5,1,3
0.36,1,28,2,4,2,1,1,1,0,4,4,4,4,2,5,1,2
0.29,1,35,2,2,2,1,1,1,1,4,4,4,4,2,5,1,2
2.22,1,42,1,4,1,2,1,0,1,4,4,4,4,4,5,1,2
0.57,2,30,2,4,2,2,1,0,0,3,4,4,4,4,5,1,2
0.46,1,24,2,4,1,1,1,0,1,4,4,4,2,2,3,1,2
0.53,1,55,1,4,2,1,1,0,0,4,4,4,4,4,5,1,2
1.72,2,20,1,4,1,2,1,1,1,4,2,4,4,4,5,2,2
0.32,2,30,3,3,1,1,1,0,1,4,4,4,4,1,1,1,2
1.09,2,40,1,1,2,1,1,0,0,4,4,4,4,1,5,2,2
0.64,1,25,1,4,1,2,1,0,0,4,4,4,2,4,5,1,2
1.69,1,65,1,1,2,1,1,1,1,5,4,4,4,4,1,1,2
2.42,1,75,1,1,2,1,1,0,0,4,1,1,4,4,5,2,2
0.39,1,72,2,3,2,1,1,1,0,4,2,4,4,4,5,2,2
0.9,1,32,1,2,1,1,1,1,1,4,1,4,4,2,5,1,2
0.64,2,50,1,4,2,2,0,0,0,4,4,4,4,4,4,2,2
0.22,2,26,3,5,1,2,1,1,1,1,4,4,4,1,5,1,2
2.42,1,22,1,1,2,1,1,0,0,4,4,4,4,4,5,1,2
1.4,1,50,1,3,2,1,1,0,1,4,4,4,4,4,5,1,2
0.6,2,50,1,3,1,2,0,0,0,4,4,4,4,4,5,1,2
0.35,2,25,2,5,2,2,1,1,1,4,5,1,2,4,1,1,1
1.15,1,40,1,2,2,1,1,0,1,4,4,4,4,3,5,1,2
1.13,2,16,2,4,1,1,0,0,0,4,4,4,4,4,5,1,1
0.24,1,20,2,3,2,1,1,0,0,4,4,4,4,4,5,1,1
1.26,1,55,1,4,2,2,0,0,1,4,4,4,4,4,5,2,2
1.27,2,57,1,4,1,1,1,0,1,4,4,4,4,4,5,1,2
1.04,1,18,1,1,2,1,1,0,1,4,4,4,4,4,5,2,2
0.87,2,48,1,4,2,2,1,0,0,4,4,4,4,4,5,2,2
0.57,1,50,1,4,1,1,1,0,1,4,4,4,4,4,5,2,2
1.0,2,17,1,1,2,1,1,0,0,4,4,4,4,4,5,1,1
0.61,2,19,2,5,1,1,1,1,1,4,3,4,4,1,1,1,1
0.87,1,32,1,4,1,1,1,1,0,2,4,4,4,4,5,1,2
0.89,1,50,1,3,2,1,1,0,1,4,4,4,4,2,5,1,2
1.56,1,34,1,4,1,2,1,1,0,1,4,4,4,4,5,1,2
0.94,2,40,1,3,1,2,1,0,0,4,4,4,4,2,5,1,2
1.84,1,40,1,1,1,1,1,0,0,2,4,4,4,4,5,2,1
0.38,2,19,2,5,2,2,1,1,1,4,4,4,4,1,5,1,1
0.4,1,27,2,2,2,1,1,1,0,4,2,4,3,4,5,1,2
0.33,1,26,2,1,2,1,1,0,0,4,4,4,4,4,5,1,2
1.8,1,22,2,2,2,2,0,0,0,4,4,4,4,4,5,1,1
0.91,2,38,3,5,1,2,1,0,1,1,4,4,4,4,1,1,1
0.22,1,27,3,3,2,1,1,0,1,4,4,4,4,4,5,1,2
1.74,1,38,1,3,1,2,1,1,1,4,4,4,4,2,5,2,2
0.86,2,50,1,2,2,1,1,0,0,4,4,4,4,4,5,2,2
1.05,2,29,3,5,1,2,1,1,0,1,4,4,4,1,1,1,1
1.12,1,17,1,1,1,1,1,1,1,2,3,4,4,3,5,2,2
0.33,2,30,2,2,1,2,1,0,1,4,4,4,4,2,5,1,2
1.26,1,20,1,2,2,1,1,0,0,4,4,4,4,4,5,2,2
1.0,2,52,1,2,2,1,1,0,1,4,4,4,2,4,5,2,2
1.28,2,26,1,3,1,1,0,0,0,2,4,4,4,4,5,1,2
0.44,2,23,3,1,2,1,1,0,0,4,4,1,3,4,5,1,1
0.62,2,27,1,4,2,2,0,0,1,2,4,4,4,2,5,1,2
0.7,1,35,2,3,1,1,1,0,1,4,4,4,4,4,5,2,2
0.68,1,25,1,3,2,1,1,0,0,4,4,4,4,2,3,2,2
0.35,2,47,2,4,1,2,1,0,0,4,1,4,1,4,6,1,1
0.22,1,23,2,5,1,1,1,0,0,4,4,4,4,4,5,1,2
0.59,1,18,2,5,2,2,1,1,1,4,4,4,4,3,4,1,1
1.13,1,24,2,5,2,1,0,0,0,4,4,4,4,4,5,1,1
1.16,2,48,1,4,1,2,1,0,0,4,4,4,4,2,5,1,1
2.19,1,30,1,1,1,2,1,0,1,4,4,4,4,4,5,2,2
1.69,1,55,1,3,2,1,1,0,0,4,4,4,4,4,5,2,2
2.21,1,38,1,2,1,1,1,0,0,4,4,4,3,1,5,2,2
0.92,2,64,1,2,2,1,1,0,1,4,4,1,4,2,5,1,2
0.22,1,32,2,1,2,1,1,1,1,4,4,4,4,4,5,2,2
1.37,1,20,2,3,2,2,0,0,0,4,4,4,4,4,5,1,2
0.91,1,39,3,5,1,2,1,0,0,1,4,4,4,4,1,1,1
0.64,1,31,1,2,2,1,1,0,0,4,4,4,1,2,5,2,2
0.75,1,47,1,5,2,2,1,1,0,4,4,4,4,2,5,1,1
0.59,1,45,1,1,1,1,1,1,1,4,4,4,4,4,5,1,2
2.01,2,18,1,4,2,2,1,0,0,4,4,4,4,4,5,1,2
1.05,2,23,1,3,2,2,0,0,0,5,4,4,4,4,5,1,2
0.38,1,25,3,5,1,2,1,0,0,4,4,4,4,4,5,1,1
0.46,2,35,2,5,1,2,1,0,0,2,4,4,4,4,5,1,2
1.25,1,48,1,2,1,1,1,0,1,4,4,4,4,4,5,2,2
0.71,2,47,1,2,2,1,1,0,0,4,1,4,4,2,5,1,2
0.41,2,50,5,5,1,1,1,0,0,4,4,4,4,4,5,2,2
0.57,2,25,2,5,1,2,0,0,0,4,4,4,4,4,5,2,2
0.63,2,30,2,2,2,1,0,0,0,4,4,5,5,5,6,2,3
0.22,1,40,3,4,1,1,1,1,0,4,2,4,4,4,1,1,2
1.25,1,38,1,1,2,1,1,0,0,4,4,4,4,4,5,1,2
0.82,1,50,1,1,2,2,1,0,0,4,4,4,4,2,5,1,2
1.08,2,43,2,5,1,2,1,1,1,4,1,4,4,1,1,1,1
1.59,2,71,1,4,2,2,1,0,0,4,4,1,4,4,5,1,2
1.04,1,17,1,4,2,2,1,0,1,4,4,4,4,4,5,1,2
0.81,1,38,2,2,2,1,1,0,0,4,4,4,4,1,5,1,2
0.78,2,16,2,2,1,1,0,0,0,4,4,4,4,4,5,1,2
0.92,1,43,2,3,2,2,0,0,1,4,4,4,2,2,6,2,2
1.37,2,23,2,4,1,2,1,0,0,4,4,4,4,3,5,2,2
1.43,1,50,1,3,2,1,1,0,1,4,4,4,4,4,5,1,2
0.73,1,45,1,1,1,1,0,0,1,2,4,4,4,3,5,2,2
0.24,2,25,3,3,1,2,1,0,1,4,4,4,4,4,5,1,2
0.79,1,35,1,2,1,2,1,0,1,4,4,4,4,2,5,2,2
1.55,2,76,1,4,2,2,1,1,0,4,1,4,4,4,5,2,2
1.1,1,30,1,1,1,1,1,0,0,4,4,4,4,4,5,2,2
0.94,1,16,2,4,2,2,0,0,1,4,4,4,4,3,5,2,2
0.22,1,50,2,4,2,1,1,1,0,4,1,4,4,2,5,1,2
1.08,1,28,1,1,2,2,1,0,0,4,4,4,4,4,5,1,2
0.75,1,22,1,2,2,2,0,0,0,4,4,4,4,2,5,2,2
0.72,2,25,2,5,1,2,1,0,0,2,4,4,4,2,5,1,1
1.53,2,39,1,3,1,1,1,0,1,4,4,4,4,4,3,2,2
0.94,2,24,2,3,2,2,1,0,0,4,4,4,4,4,5,2,2
2.42,1,32,1,4,2,2,1,1,1,4,4,4,3,4,5,1,2
0.59,2,30,3,5,2,2,1,0,1,1,3,4,1,1,1,1,1
0.22,2,34,2,1,1,2,1,0,0,4,4,4,3,4,5,1,1
1.25,2,30,1,1,1,1,0,0,1,4,4,3,4,4,5,2,2
1.06,2,27,2,3,1,1,1,1,0,1,4,4,4,4,1,1,1
0.47,2,17,2,4,2,1,1,0,1,4,4,4,4,4,3,1,1
0.54,2,35,1,1,1,1,1,0,0,4,4,4,4,4,5,1,2
0.22,2,34,3,4,1,1,1,0,1,4,4,4,2,1,1,1,1
0.78,1,20,2,5,2,1,0,0,1,4,4,4,4,4,5,2,2
0.83,2,30,1,5,2,2,1,0,0,5,5,4,4,4,5,1,3
0.81,2,25,3,5,1,2,1,0,0,4,4,4,4,4,5,1,1
0.94,2,19,2,1,2,1,1,0,0,4,4,4,4,4,5,1,1
0.59,1,26,1,2,2,1,0,0,1,4,4,4,4,4,5,2,2
1.11,1,42,1,2,1,1,1,0,1,4,4,4,4,4,5,1,2
0.69,2,41,2,3,1,1,1,0,0,1,4,4,4,1,5,1,1
1.52,2,35,1,1,1,1,0,0,0,4,4,4,4,4,5,1,2
0.64,1,60,1,4,2,2,0,0,1,2,4,4,4,2,5,2,2
1.26,1,15,1,1,1,1,0,0,0,4,4,4,4,4,5,2,2
1.34,1,28,1,2,2,1,1,0,0,4,4,4,4,4,5,1,2
0.22,1,23,2,2,2,1,1,0,0,4,3,3,4,4,5,2,2
0.48,2,62,2,1,1,1,0,0,0,4,4,4,2,4,5,1,2
2.17,1,27,1,1,2,2,1,0,0,4,4,4,4,4,5,2,2
0.62,1,23,2,5,1,1,0,0,0,4,4,4,4,4,5,1,2
0.88,1,30,1,2,1,1,1,1,0,1,4,4,4,4,5,1,2
0.8,2,50,1,5,1,1,1,0,1,4,4,4,4,1,1,1,1
1.21,2,28,1,4,2,1,0,0,0,4,4,4,4,4,5,1,2
0.55,2,35,1,1,1,1,1,0,1,3,4,4,4,4,5,2,2
0.4,2,50,2,4,1,1,1,1,1,1,1,4,1,1,1,1,1
0.86,2,62,1,4,1,1,1,1,1,4,4,3,2,2,5,1,2
0.22,2,20,2,4,1,1,1,0,0,4,4,4,4,4,5,1,1
1.32,1,37,1,3,1,2,1,0,1,2,4,4,4,2,5,1,2
1.03,1,47,1,4,1,2,1,1,0,4,4,4,4,4,5,2,2
0.99,1,27,1,1,1,1,1,0,0,4,4,4,4,4,5,1,2
0.97,2,18,2,4,1,2,0,0,0,4,4,4,4,4,5,2,2
1.13,2,20,2,4,1,1,1,1,1,4,4,4,4,4,5,1,1
0.22,1,25,2,5,1,1,1,1,1,3,4,4,1,1,1,1,1
1.2,1,21,2,5,2,2,1,1,1,4,4,4,4,1,1,1,1
1.1,1,30,1,1,2,1,0,0,0,4,4,4,4,4,5,2,2
1.62,2,22,2,5,1,2,1,0,1,4,4,4,4,4,4,1,1
0.22,2,31,2,5,1,2,1,1,1,4,4,4,4,1,5,1,1
1.09,1,45,1,3,2,1,1,0,0,4,4,4,4,4,5,2,2
0.85,1,32,2,4,2,2,1,0,0,4,4,4,4,2,5,1,1
0.62,2,18,2,2,1,1,1,1,1,4,4,4,2,1,5,1,1
0.56,2,40,1,3,1,1,1,0,0,4,4,4,4,4,5,1,2
2.42,1,37,1,1,2,1,1,0,0,4,4,4,4,4,5,1,2
1.17,1,18,2,2,2,2,1,0,0,4,3,4,4,4,5,1,2
1.58,1,35,1,1,2,1,1,1,0,4,4,4,4,2,5,1,1
0.82,2,40,1,2,2,1,1,0,1,4,4,4,1,2,5,1,1
1.25,2,20,1,4,1,1,1,1,1,4,4,4,3,4,5,2,2
0.84,2,65,1,3,2,2,1,0,0,4,4,4,4,4,5,2,2
0.94,1,58,1,1,2,1,1,1,1,4,4,4,4,2,5,1,2
1.05,2,40,2,5,2,2,1,0,0,4,4,4,4,4,5,1,2
0.63,1,42,1,3,2,1,0,0,0,4,4,4,4,4,5,2,2
2.06,2,22,1,5,2,1,0,0,1,4,4,4,4,4,5,2,2
0.59,2,30,3,5,1,1,1,1,1,4,4,4,4,4,4,1,1
1.63,1,61,1,1,2,1,0,0,0,4,4,4,4,4,5,2,2
0.34,1,30,2,5,2,2,0,1,0,4,4,4,4,4,5,1,2
1.0,2,18,1,1,1,1,1,0,0,4,4,4,4,4,5,2,2
0.84,2,56,1,4,1,2,1,0,0,4,3,3,4,1,5,1,2
0.44,2,35,2,1,2,1,1,0,0,4,4,4,4,2,5,2,2
0.95,1,38,1,3,1,2,0,0,1,4,4,4,4,4,5,1,2
2.01,2,18,1,1,2,1,0,0,0,2,4,4,2,4,5,1,1
0.72,1,50,1,2,2,2,0,0,0,4,4,4,4,2,5,2,2
0.84,1,41,2,5,2,2,1,0,0,4,4,4,4,4,5,2,2
2.42,2,21,2,3,1,2,1,0,1,1,4,4,4,2,5,1,1
0.7,2,42,2,2,1,1,1,1,0,4,4,4,4,4,4,2,2
1.91,2,27,1,2,1,1,1,0,1,4,4,4,4,4,5,1,2
0.87,1,30,1,4,1,1,0,0,0,4,4,4,4,4,5,1,2
0.59,2,30,3,5,1,1,1,0,0,4,4,4,4,4,1,1,1
1.12,2,45,1,5,1,2,1,1,1,1,4,4,4,1,1,1,1
1.99,2,44,1,5,1,2,1,0,1,2,4,4,4,1,4,1,2
1.88,2,30,1,1,2,1,0,0,1,4,4,4,4,2,5,1,1
1.84,2,55,1,1,2,1,1,0,0,4,4,1,4,4,5,1,3
1.84,2,60,1,2,1,1,1,1,1,4,4,4,5,5,5,2,3
0.81,2,38,2,5,2,1,1,1,1,4,4,4,4,3,5,1,2
1.12,2,30,2,5,1,2,1,0,1,1,1,4,4,4,5,1,1
0.61,1,30,1,3,2,2,0,1,0,4,4,4,4,4,5,1,2
0.34,2,52,2,5,2,1,1,0,0,4,4,4,4,4,5,2,2
0.73,1,34,1,3,2,2,0,0,0,4,4,4,4,4,5,1,2
1.27,2,23,2,5,2,2,1,0,0,4,4,4,4,4,5,1,1
0.97,2,25,1,4,2,1,0,0,1,4,4,4,4,2,3,1,2
0.7,2,27,3,5,1,2,1,1,1,4,4,4,4,1,2,1,1
0.78,1,18,2,4,2,2,1,0,0,4,3,4,4,2,5,2,2
0.7,2,51,1,3,2,2,0,0,0,4,4,4,4,4,5,2,2
0.95,2,26,3,4,1,2,0,0,0,4,4,4,4,4,5,1,2
0.22,1,25,2,2,2,1,1,0,1,4,5,4,4,4,5,1,2
1.09,1,15,1,1,2,1,1,0,0,4,4,4,4,4,5,1,2
0.61,1,26,1,2,2,1,1,0,1,4,1,4,4,4,5,1,2
2.1,2,16,1,4,1,2,0,0,0,2,4,4,4,4,5,1,1
0.22,2,35,3,5,2,2,1,1,1,1,1,4,2,1,1,1,1
1.11,1,42,1,5,2,2,0,0,1,4,4,4,4,3,4,1,2
0.72,1,52,1,2,1,2,1,1,1,4,1,4,4,4,5,1,2
0.82,2,17,2,2,2,1,1,0,0,4,4,4,4,3,5,2,2
1.77,2,58,1,3,1,2,1,0,0,4,4,4,4,4,5,1,2
0.22,1,20,3,3,1,1,1,0,1,4,4,4,4,2,3,1,1
0.73,2,38,2,4,1,2,1,0,0,4,4,4,4,4,5,2,2
1.75,1,55,1,1,2,1,1,0,0,4,4,4,4,4,5,2,2
0.72,2,25,2,5,1,1,1,0,0,2,4,4,4,4,3,1,2
2.42,1,25,1,2,1,1,1,0,0,4,4,4,4,3,5,1,3
0.79,2,40,1,4,1,2,1,0,1,4,4,4,4,2,3,1,2
1.22,1,40,1,3,1,1,1,0,1,4,4,4,4,4,5,1,2
0.88,2,37,1,2,1,1,1,0,0,2,4,4,2,2,5,1,2
0.73,2,25,1,4,1,1,1,0,0,1,4,4,4,4,5,2,2
2.42,2,46,1,4,1,2,0,0,0,4,4,4,4,4,5,2,2
0.57,1,22,2,2,1,1,1,0,1,4,4,4,4,4,5,1,2
1.24,2,18,2,5,2,2,1,0,0,4,1,4,4,4,4,1,1
1.24,2,40,1,4,1,2,0,0,0,4,4,4,4,4,5,2,2
1.43,2,45,1,3,1,1,1,0,0,4,4,4,4,4,5,2,2
1.25,2,42,2,4,1,2,1,0,1,1,4,4,4,4,2,1,1
0.46,1,50,3,5,2,1,1,1,1,4,5,1,4,1,5,1,1
0.31,1,35,2,1,2,1,1,1,1,4,3,4,4,2,5,1,2
0.52,2,40,1,2,1,2,1,1,0,4,4,4,4,4,5,1,2
0.82,2,40,1,4,1,1,1,0,1,1,4,4,4,3,5,1,2
0.7,2,48,3,5,1,2,1,1,0,1,4,4,4,4,5,1,1
1.5,2,66,1,2,2,2,1,0,0,4,4,1,4,2,5,1,2
1.53,2,45,1,2,2,1,1,0,1,4,4,4,4,2,5,1,1
0.73,1,48,1,5,2,1,1,1,0,4,4,3,4,4,5,1,2
0.8,2,28,2,5,1,1,1,1,1,3,4,4,4,1,1,1,1
1.91,1,21,2,5,1,2,1,1,0,2,4,4,4,2,5,1,1
0.88,1,62,1,4,2,1,1,0,1,4,3,3,4,1,4,1,2
2.42,1,60,1,3,1,1,1,0,0,4,4,4,4,1,5,1,2
1.8,1,18,2,3,1,2,1,0,1,2,2,4,4,2,5,2,2
0.88,1,32,1,3,2,1,1,0,1,2,4,4,4,4,5,1,2
0.29,1,36,2,4,2,1,0,0,1,4,4,4,4,4,5,2,2
0.73,2,45,1,2,1,2,1,0,0,4,4,4,4,2,5,1,2
0.97,2,16,2,4,2,2,0,0,0,4,4,4,4,4,5,2,2
0.7,1,32,3,5,2,2,1,1,1,4,4,4,4,1,1,1,1
2.07,1,55,1,2,2,1,1,0,0,4,1,4,4,2,5,2,2
1.39,1,17,1,2,1,1,1,0,0,4,3,4,4,4,5,1,2
1.55,1,60,1,1,2,1,1,0,0,4,2,2,4,4,5,2,2
1.55,2,28,1,5,1,2,1,0,0,4,4,4,2,2,5,1,2
0.94,2,60,1,3,2,1,1,0,0,4,4,4,4,4,5,2,2
0.9,1,25,1,1,2,1,1,0,0,1,4,4,4,4,5,1,2
0.54,1,35,1,5,2,1,1,0,0,4,4,4,4,4,5,1,2
0.78,2,18,2,5,1,1,1,0,1,4,4,4,4,4,5,1,1
1.15,1,35,1,2,2,2,1,0,0,4,4,4,4,4,5,1,2
1.0,2,46,1,3,2,2,0,0,1,4,4,4,4,4,4,1,2
1.19,1,21,3,4,1,2,1,1,0,4,3,4,4,1,5,1,1
1.16,1,36,1,4,1,1,1,0,0,1,4,4,1,4,5,1,2
0.41,2,24,2,5,2,1,1,0,0,4,4,4,4,4,5,1,2
0.62,1,35,1,1,1,1,0,1,0,3,3,3,4,4,5,2,2
0.81,2,32,2,3,1,1,0,0,1,4,4,4,4,1,5,1,2
2.42,2,55,1,3,2,1,0,1,0,4,4,4,4,4,5,2,3
1.03,2,52,1,5,1,2,1,1,1,4,4,4,4,1,5,2,2
1.77,1,70,1,5,1,1,1,0,1,4,1,1,4,4,5,2,2
0.22,2,38,2,5,2,1,1,0,0,4,4,4,4,1,1,1,1
0.36,2,30,2,4,2,1,1,0,0,4,4,4,4,4,5,2,2
0.94,2,50,1,4,1,2,1,1,1,4,4,4,3,4,5,1,2
0.37,2,45,2,5,1,2,1,1,0,1,4,4,4,4,4,1,1
1.82,2,50,1,4,1,2,1,1,0,4,4,4,4,2,5,1,2
1.11,1,41,1,1,1,1,1,0,1,4,4,4,4,4,5,1,2
1.18,2,40,1,4,2,2,1,0,1,1,4,4,4,4,1,1,1
1.38,2,40,1,2,1,1,1,1,1,2,3,4,4,2,5,1,2
0.54,2,25,2,5,1,1,0,1,0,4,4,4,2,4,5,1,1
2.15,1,54,1,1,1,1,0,0,0,2,4,4,4,4,5,2,2
2.42,2,42,1,5,1,2,1,0,1,2,4,4,4,1,3,1,1
0.22,1,45,2,5,2,1,1,0,1,4,3,4,4,4,5,1,2
0.71,1,20,1,2,1,1,0,0,1,4,4,4,4,2,5,2,2
1.28,2,59,1,2,1,2,1,0,0,4,4,4,4,4,5,2,2
0.58,2,17,2,4,1,1,1,0,0,4,4,4,4,2,3,1,1
1.27,2,21,2,5,1,2,0,0,1,2,4,4,4,2,5,1,2
0.27,1,60,1,4,1,2,1,0,1,3,4,4,4,4,4,1,2
0.94,2,30,1,1,2,1,0,0,0,2,4,4,4,2,5,2,2
0.41,2,18,3,5,2,1,1,0,1,4,4,4,4,1,1,1,1
1.56,1,40,1,2,1,1,1,0,1,4,4,4,4,4,5,2,2
1.11,1,40,1,1,2,1,1,0,1,4,4,4,4,3,4,2,2
0.22,2,30,2,5,2,1,1,0,1,4,4,4,4,4,5,1,1
1.3,1,18,2,4,2,2,0,0,1,4,4,4,4,3,5,1,2
1.51,2,30,1,1,2,1,1,0,0,4,4,4,4,4,5,1,2
0.92,2,65,1,3,2,1,1,0,0,4,1,4,2,2,5,2,2
0.71,2,32,3,5,1,2,1,0,1,4,4,4,4,1,1,1,1
0.39,1,32,3,4,2,2,1,0,1,4,4,4,4,2,5,1,1
2.42,1,37,1,1,2,2,0,0,1,4,4,4,4,4,5,2,2
2.42,2,50,1,5,1,2,1,0,1,4,4,4,4,1,1,1,1
0.7,1,27,3,3,1,1,1,1,0,1,1,4,1,1,1,1,1
0.22,2,20,2,2,2,1,1,0,0,4,4,4,4,4,5,1,1
