wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4,age_sqrt
0.78,1,32,2,3,0,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.656854249492381
0.22,1,25,2,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.23,1,29,2,2,1,0,1,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.385164807134504
0.22,1,18,2,4,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.63,1,34,2,5,1,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,5.830951894845301
1.3,1,61,1,4,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,7.810249675906654
1.31,0,20,2,5,1,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.47213595499958
0.93,1,49,1,3,0,0,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,7.0
0.99,1,29,1,3,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,5.385164807134504
0.95,0,28,2,4,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.291502622129181
1.15,0,38,1,1,1,1,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164414002968976
1.13,1,17,2,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123105625617661
0.92,0,25,1,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
2.13,0,40,1,5,0,0,1,1,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,6.324555320336759
0.44,0,24,3,1,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.898979485566356
2.42,1,70,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,8.366600265340756
0.96,1,22,2,5,0,1,1,1,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.69041575982343
0.72,1,30,1,3,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
1.25,1,23,1,3,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
1.69,1,15,1,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,3.872983346207417
1.08,0,38,1,1,0,0,1,0,1,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.164414002968976
1.57,1,23,2,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
1.27,0,55,1,1,1,1,1,0,1,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,7.416198487095663
0.7,1,62,2,3,0,0,1,1,0,1,1,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,7.874007874011811
0.69,0,23,1,3,1,0,1,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,4.795831523312719
1.52,0,16,2,4,1,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
1.12,1,23,1,3,0,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
0.22,1,20,2,3,0,0,0,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
1.14,1,40,1,1,0,0,1,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
2.42,0,19,1,1,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.358898943540674
1.72,0,50,1,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,7.0710678118654755
0.73,1,30,1,3,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.52,1,25,3,5,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.0
0.5,0,35,1,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
1.62,0,30,1,1,0,0,1,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.41,1,34,2,4,0,0,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.830951894845301
0.51,0,31,2,2,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.5677643628300215
2.42,0,35,1,2,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.67,0,20,1,1,1,0,1,0,1,1,1,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,4.47213595499958
0.3,1,21,2,2,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.58257569495584
1.38,0,23,1,5,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
0.84,1,42,1,3,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.48074069840786
0.73,0,27,1,1,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.196152422706632
0.73,0,54,1,4,0,1,0,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,7.3484692283495345
0.74,0,52,2,5,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.211102550927978
1.3,0,31,1,1,0,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.5677643628300215
2.42,0,18,1,4,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.68,0,25,2,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.08,1,34,1,1,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.830951894845301
0.34,0,25,2,5,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.09,1,40,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,6.324555320336759
0.87,1,60,1,3,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,7.745966692414834
2.13,1,45,1,4,1,1,1,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
0.75,0,24,1,3,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.898979485566356
1.46,0,24,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.898979485566356
1.64,1,40,1,1,0,0,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.43,1,20,2,4,1,0,1,1,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,4.47213595499958
1.17,0,23,1,4,1,1,1,1,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.795831523312719
1.06,0,56,1,5,1,1,0,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,7.483314773547883
0.94,0,38,1,3,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,6.164414002968976
1.1,1,24,1,5,0,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.898979485566356
0.87,1,35,1,4,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.22,1,32,3,4,0,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
2.29,1,43,1,1,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.557438524302
1.53,0,36,1,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
0.79,1,19,2,5,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.358898943540674
1.49,1,51,1,3,0,1,1,1,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,7.14142842854285
1.0,1,65,1,1,0,1,1,1,0,1,1,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,8.06225774829855
2.42,0,62,1,2,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,7.874007874011811
1.05,1,65,1,4,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.06225774829855
0.52,0,28,2,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.291502622129181
2.14,0,70,1,1,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,8.366600265340756
0.34,1,50,2,4,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.61,1,39,1,2,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.244997998398398
1.82,1,60,1,1,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
2.06,0,40,1,3,0,0,1,0,1,1,1,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.324555320336759
2.0,0,25,1,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.58,0,40,2,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.62,0,25,2,3,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.34,1,16,1,3,0,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.78,0,18,2,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.28,0,25,1,1,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.0
1.19,1,60,1,4,0,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.745966692414834
1.39,1,20,1,1,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.74,1,39,2,1,0,1,1,0,1,0,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,6.244997998398398
0.41,1,45,2,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
2.42,1,18,1,3,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.22,1,22,3,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69041575982343
0.75,0,16,2,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.75,0,46,1,5,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.782329983125268
0.9,1,45,2,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
1.13,0,20,2,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
1.25,1,38,1,3,0,1,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,6.164414002968976
1.27,0,70,1,2,1,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,8.366600265340756
0.95,0,53,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.280109889280518
1.13,0,32,1,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.656854249492381
1.64,1,28,2,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.291502622129181
1.62,0,23,2,5,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.795831523312719
0.96,1,22,2,5,0,1,1,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,4.69041575982343
0.89,1,25,3,5,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.03,0,25,3,4,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.78,1,24,1,4,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,4.898979485566356
0.74,0,35,1,1,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.84,1,25,2,5,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.97,1,20,2,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.84,1,25,2,5,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.88,1,59,1,4,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,7.681145747868608
1.0,0,35,1,1,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
2.07,0,70,1,1,1,0,1,0,0,1,1,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,8.366600265340756
0.72,0,28,1,2,1,1,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.291502622129181
