wgt,gender,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4,age_sqrt
1.21,1,1,5,0,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0
0.22,1,2,1,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.481
1.1,0,1,3,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.568
1.15,0,1,1,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.557
0.33,0,2,2,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
0.71,0,3,4,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.69
0.95,0,2,5,1,1,1,1,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,5.745
1.75,0,1,2,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916
0.57,0,1,2,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
0.61,1,3,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.59,1,3,2,0,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.481
0.82,0,2,4,1,1,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.0
2.41,0,2,2,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.831
0.8,0,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916
0.77,1,2,5,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.899
0.33,0,3,5,0,0,0,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.472
0.8,1,1,3,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.141
1.0,0,1,2,1,1,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,5.0
1.43,0,1,4,0,1,1,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,6.708
1.45,0,1,2,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
0.22,0,3,3,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.583
0.29,0,2,5,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
0.23,1,3,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.071
1.39,0,1,4,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.746
1.02,1,3,2,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.19,0,1,1,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.68,1,1,3,0,0,0,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,7.416
1.12,1,3,3,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,3.873
1.6,0,2,5,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.583
0.93,0,2,2,1,0,1,0,0,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.123
1.33,1,1,5,0,1,1,1,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,6.325
2.16,1,1,2,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
1.4,0,1,5,1,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,8.367
0.23,1,3,5,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.099
0.74,0,1,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.22,1,2,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
2.42,0,1,4,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.57,1,1,1,1,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,7.746
0.28,0,2,3,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.796
0.22,1,3,2,0,0,1,1,1,0,1,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,5.0
0.57,0,2,4,1,0,0,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,4.243
0.69,1,2,5,0,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
2.06,1,1,2,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
0.97,1,1,5,1,0,1,0,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,5.0
0.7,0,3,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,5.477
2.42,0,1,4,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.92,0,1,4,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.657
0.88,0,3,5,0,1,1,1,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,4.472
1.12,1,1,3,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,7.348
2.01,0,1,2,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,4.69
0.82,1,2,2,0,0,1,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.243
2.42,1,2,5,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.61,1,3,5,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.164
0.93,1,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.071
0.68,0,2,2,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.0
1.19,1,3,4,0,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.796
0.41,0,1,2,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,6.708
1.44,0,1,4,1,1,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.403
0.24,1,3,5,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,5.477
1.18,1,2,4,1,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.243
0.22,1,3,1,1,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
1.62,0,1,4,0,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.796
0.94,0,2,3,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,4.359
0.22,1,3,5,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,7.348
0.68,1,2,5,0,0,1,1,0,0,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,4.583
0.32,1,2,4,0,0,1,1,0,0,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,6.325
0.66,1,2,4,0,1,1,1,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,7.071
0.77,0,2,2,1,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.403
2.42,0,1,3,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
1.04,1,1,4,0,1,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.745
2.25,1,2,4,0,1,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
0.24,1,3,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.568
0.71,0,1,3,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,6.325
1.27,1,1,1,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.367
0.89,0,1,1,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.874
0.34,1,2,4,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.481
0.61,1,2,5,0,0,1,0,1,1,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,4.69
1.33,0,1,5,1,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.557
0.22,0,2,5,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
1.08,1,1,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.746
0.26,0,3,5,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.796
1.72,1,1,3,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,6.928
0.43,0,2,5,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
1.17,0,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,5.292
0.67,1,2,3,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.583
1.57,1,2,4,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.583
0.23,1,2,3,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196
1.27,0,1,5,0,0,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,8.367
0.22,1,2,5,1,0,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6.245
0.22,1,2,5,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,5.916
0.38,1,2,4,1,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.472
0.22,1,2,4,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.63,1,2,4,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164
0.56,1,2,1,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,6.164
0.7,0,1,3,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.211
0.71,0,1,2,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,6.708
0.61,1,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.245
1.45,0,1,2,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,5.477
0.22,1,3,5,0,1,1,1,1,0,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,5.196
0.79,0,3,1,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164
2.42,1,1,4,0,1,1,1,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.899
1.89,0,1,3,0,1,0,1,1,1,1,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,5.477
1.1,0,1,2,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,5.477
0.93,1,3,5,0,1,1,1,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.708
1.47,1,1,2,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.94,0,2,1,0,0,1,0,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.359
1.0,1,1,3,0,1,1,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
2.42,0,1,4,0,1,1,0,0,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,5.745
0.84,0,2,5,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
1.55,1,1,4,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6.856
1.25,0,1,5,0,0,1,1,1,0,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,6.708
2.42,0,1,3,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,8.367
0.6,0,1,5,0,1,1,1,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,6.708
1.03,1,1,1,0,0,0,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.325
1.28,1,1,4,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.099
1.55,0,1,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.568
1.28,0,2,5,0,1,0,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.796
2.32,1,3,4,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,7.211
0.22,1,2,5,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.243
0.62,1,1,3,0,0,1,0,1,1,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,7.746
2.27,1,1,1,0,0,1,0,1,1,1,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,7.746
0.45,1,2,4,0,0,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.916
2.1,1,1,4,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
0.74,0,1,2,1,0,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
0.55,1,2,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,7.071
0.4,1,1,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.071
2.09,1,1,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.243
1.03,1,2,5,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.359
0.22,1,3,5,0,0,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.782
2.07,1,1,2,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.062
0.83,0,2,3,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.62,0,2,5,0,1,1,1,1,1,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.472
0.35,1,2,3,1,1,1,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,7.071
0.4,0,2,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123
0.68,1,2,4,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.245
2.23,0,1,1,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.745
1.27,1,1,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.062
0.52,0,2,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.385
0.58,1,2,5,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.359
0.61,1,1,2,0,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7.0
1.23,1,2,4,1,0,0,1,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
0.75,1,2,4,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.123
0.86,1,1,1,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,7.746
0.29,0,1,2,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7.746
0.94,0,2,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.796
2.42,0,1,1,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
1.27,0,1,3,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.062
2.2,1,1,3,0,1,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.36,0,2,2,0,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,5.292
0.34,1,2,5,0,0,0,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.782
1.69,1,3,5,1,1,1,0,1,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4.359
0.55,1,3,1,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,5.099
1.57,1,2,4,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
0.94,1,2,3,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123
1.89,1,1,3,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.61,1,1,3,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,6.403
0.45,1,2,5,1,0,1,1,1,0,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,4.243
0.62,0,2,1,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.123
0.23,1,3,3,0,0,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.657
1.67,0,2,5,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,5.831
0.83,1,2,4,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
2.39,1,1,1,0,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.681
0.84,1,2,5,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
0.96,1,2,5,1,1,1,1,0,0,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.472
1.12,0,2,5,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.099
0.66,1,2,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
0.99,0,1,1,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.899
0.7,1,1,4,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,7.416
1.4,0,1,4,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,7.746
1.42,1,2,5,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.657
0.48,1,2,3,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.5,0,1,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,5.916
0.87,1,1,3,1,1,1,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,7.28
0.96,1,1,1,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.071
2.42,0,1,2,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
1.13,1,1,5,0,1,1,1,1,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,5.745
0.57,0,2,5,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
1.69,1,1,2,0,0,1,0,1,1,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416
0.84,0,2,4,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164
0.57,1,1,3,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
2.42,1,1,4,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,4.583
0.77,0,3,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.96,1,1,5,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.385
0.7,1,2,5,0,1,1,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.708
1.23,0,1,2,0,0,1,0,1,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
1.18,1,2,4,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
0.62,1,1,1,1,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7.071
0.7,1,2,4,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.928
1.48,0,3,4,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.796
0.36,0,1,4,1,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.856
0.53,0,1,4,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.55
0.82,1,2,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,5.477
1.51,1,2,5,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.69
2.29,1,1,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.483
0.71,1,1,4,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,5.916
0.22,1,2,1,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.403
2.13,1,1,2,0,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,6.557
1.34,0,1,3,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
0.22,1,2,2,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.62,0,2,3,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.099
1.26,1,2,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.856
0.28,1,2,5,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,5.099
0.35,1,3,4,0,0,1,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,5.292
1.87,0,2,4,0,0,1,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,5.657
1.52,1,2,4,0,1,0,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.899
0.91,1,1,1,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.403
1.13,0,2,2,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
2.42,0,1,3,0,1,1,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.472
1.22,1,2,5,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,4.472
0.32,1,3,1,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.0
0.79,0,2,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416
1.15,0,1,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
1.3,0,2,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
0.44,0,2,4,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
0.97,1,2,3,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123
0.82,1,2,5,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.083
