wgt,gender,ed_lvl,income_q,employed,rural,account,savings,loans,wages,transfers,pension,agri_sale,utilities,remittances,mobile,internet,age_sqrt
0.58,1,0.5,1.0,1,0,1,0,1,1,1,1,1,1,1,0,0,0.12366884299436665
0.48,1,1.0,0.75,0,0,1,1,1,1,0,1,1,0,0,0,0,0.2326232808881239
0.28,1,0.5,0.5,0,0,1,0,1,1,1,1,0,1,1,0,0,0.1687231588989907
1.67,0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,0,1,0.10029601612894867
1.03,1,0.0,1.0,1,1,1,0,1,1,1,1,1,0,1,1,1,0.7994079677421027
1.94,1,0.0,1.0,0,0,1,1,1,0,1,1,1,0,1,0,0,0.5060197771135149
1.91,1,0.5,1.0,1,1,1,0,1,1,1,1,1,1,1,0,0,0.33112562210789265
0.73,0,0.0,0.0,0,0,1,0,1,1,0,1,1,0,1,0,1,0.4041369452058934
1.1,0,0.0,0.5,1,1,0,1,1,1,1,1,1,0,1,0,1,0.6156419877437864
0.59,0,0.0,0.0,1,0,1,0,0,1,1,1,1,0,1,0,1,0.33112562210789265
1.05,0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0.8646924184089513
0.22,1,0.5,0.25,0,0,1,0,0,1,1,1,1,1,1,0,0,0.1687231588989907
0.4,1,1.0,1.0,0,1,1,1,0,1,1,1,1,1,1,0,0,0.42170787336756455
0.5,0,0.0,0.25,0,0,1,0,0,0,1,1,1,0,1,1,1,0.45611223411086277
0.98,0,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.25306152733850773
0.58,0,0.0,0.25,0,0,1,0,0,0,1,0,1,0,1,0,0,0.5852072483626012
1.08,0,0.0,0.0,1,0,0,0,1,0,1,1,1,0,1,1,1,0.33112562210789265
0.63,0,0.0,0.75,1,1,0,0,0,1,1,1,1,1,1,0,1,0.42170787336756455
0.4,1,0.5,0.25,1,0,1,0,0,1,1,1,0,1,1,1,1,0.7313417492032841
1.21,0,0.0,0.5,1,0,1,0,0,1,1,1,1,0,1,0,1,0.5852072483626012
1.03,0,0.0,0.25,1,0,1,0,0,1,1,1,0,1,1,0,1,0.7313417492032841
0.22,0,0.5,0.75,1,0,0,0,0,1,1,1,1,1,1,0,0,0.1904816313028227
0.83,1,0.5,0.75,0,0,1,1,1,0,1,1,1,0,1,0,0,0.10029601612894867
1.23,1,0.5,1.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0.0
0.87,0,0.0,0.75,0,1,0,0,1,0,1,1,1,0,1,1,1,0.29279124390711675
0.74,0,0.0,0.75,1,0,1,1,1,1,1,1,0,1,0,0,1,0.47296560836944224
0.44,0,0.5,1.0,1,1,0,0,0,1,1,1,1,1,1,0,0,0.1687231588989907
0.73,0,0.0,1.0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.5852072483626012
1.25,1,0.0,1.0,0,1,0,0,1,1,1,1,1,1,0,0,1,0.5852072483626012
0.75,0,0.0,1.0,0,0,1,1,1,1,0,1,1,1,1,0,1,0.6601046208636034
1.62,1,0.5,0.75,0,0,0,0,0,1,1,1,1,1,1,0,0,0.1904816313028227
0.76,1,0.0,0.25,1,0,0,0,0,1,1,1,1,0,1,1,1,0.42170787336756455
0.55,1,0.5,0.25,0,0,1,0,1,1,1,1,1,0,1,1,1,0.33112562210789265
1.57,0,0.0,0.5,1,0,1,0,0,1,1,1,1,0,1,1,1,0.42170787336756455
1.58,0,0.0,1.0,1,1,1,0,0,1,0,1,1,1,1,0,0,0.02621703116207852
2.42,0,0.0,0.25,1,1,0,0,0,1,1,1,1,1,0,0,1,0.1904816313028227
1.38,0,0.0,0.75,0,0,1,1,1,1,1,1,1,0,1,0,1,0.5060197771135149
1.38,0,0.0,0.0,1,0,1,0,0,1,1,0,1,0,1,1,1,0.7994079677421027
0.46,0,0.0,0.75,1,0,1,0,0,1,0,1,0,1,0,1,1,0.8646924184089513
0.53,0,0.5,0.25,0,1,1,0,0,1,1,1,1,1,1,0,0,0.29279124390711675
0.33,1,0.5,1.0,0,0,1,0,1,1,1,1,1,1,1,0,0,0.07629958542132087
0.37,0,1.0,0.75,0,0,1,0,1,1,1,1,1,1,1,0,0,0.29279124390711675
0.7,1,0.0,0.0,1,1,1,1,0,1,1,1,1,1,1,0,1,0.6454357803402144
1.41,0,0.0,0.0,1,0,0,0,0,1,1,1,1,0,1,1,1,0.4041369452058934
1.36,1,0.0,0.25,0,1,1,0,0,1,1,1,1,1,1,1,1,0.25306152733850773
0.72,1,0.0,1.0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.7313417492032841
1.27,1,0.5,1.0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.10029601612894867
0.82,1,0.5,1.0,1,0,1,0,0,1,0,1,1,1,1,0,0,0.10029601612894867
0.39,1,1.0,0.75,0,1,1,1,1,1,1,1,1,0,1,0,0,0.33112562210789265
0.88,0,0.5,1.0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.5060197771135149
1.72,1,0.0,0.75,0,0,1,0,0,0,1,1,1,1,1,0,1,0.7451949701854257
1.17,0,0.0,0.75,0,1,1,0,1,1,1,1,1,1,1,0,1,0.33112562210789265
0.25,0,1.0,0.25,0,0,1,0,0,1,1,1,1,0,1,0,0,0.1904816313028227
1.56,0,0.0,0.75,1,1,1,0,1,1,1,1,1,1,1,0,1,0.2731103668336776
0.9,1,0.0,1.0,0,1,1,0,0,1,1,1,1,1,1,0,0,0.29279124390711675
0.74,0,0.0,0.0,0,0,1,1,0,1,1,1,1,0,1,1,1,0.42170787336756455
0.22,1,0.5,0.5,1,0,1,0,0,1,1,1,1,0,1,0,0,0.5060197771135149
0.74,0,0.0,0.25,1,0,1,0,0,1,0,1,1,0,1,0,1,0.42170787336756455
1.73,0,0.0,0.5,0,0,1,0,1,1,1,1,1,1,1,0,1,0.2326232808881239
0.96,1,0.5,1.0,1,0,1,0,0,1,1,1,1,1,1,0,0,0.1687231588989907
2.05,0,0.0,0.25,0,0,1,0,1,1,1,1,1,1,1,1,1,0.1687231588989907
0.96,0,0.0,0.0,1,0,1,0,1,1,1,1,1,0,1,1,1,0.5222368926363552
0.41,1,0.5,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.33112562210789265
0.32,1,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,0,0,0.14646429553945794
0.84,1,0.0,0.5,0,1,0,0,1,0,1,1,0,1,1,0,0,0.1687231588989907
0.41,0,0.5,0.75,1,0,1,0,0,1,1,1,1,1,1,1,1,0.5852072483626012
0.7,1,0.5,1.0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.42170787336756455
0.35,1,0.5,0.0,0,1,1,0,1,1,1,1,1,1,1,0,1,0.6601046208636034
0.7,1,0.5,0.0,0,0,1,0,1,1,0,1,1,1,0,0,1,0.5540883258681659
2.42,0,0.0,0.0,1,0,1,0,1,1,0,1,1,0,1,0,1,0.7994079677421027
0.82,1,0.5,0.0,0,0,1,0,0,1,1,1,1,1,1,0,0,0.1904816313028227
0.9,0,0.0,0.0,1,1,1,0,1,0,1,1,1,0,1,1,1,0.7313417492032841
1.7,1,0.5,1.0,0,0,1,0,0,1,1,1,0,1,1,0,0,0.33112562210789265
1.75,1,0.0,0.0,1,0,1,0,1,1,1,1,0,0,1,0,1,0.9275106159838182
0.64,1,0.5,0.5,0,1,1,1,1,1,0,1,1,1,0,0,0,0.07629958542132087
0.59,0,0.0,0.25,0,0,1,0,1,0,0,1,0,1,0,0,1,0.38630566444613734
1.75,1,0.0,0.25,1,1,0,0,0,1,1,1,1,1,1,1,1,0.1687231588989907
1.67,0,0.0,0.75,0,0,1,0,0,1,1,1,0,0,1,1,1,0.7725351978037429
0.22,1,1.0,1.0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.5852072483626012
1.1,1,0.0,0.0,1,1,0,0,0,1,1,1,1,1,1,0,1,0.33112562210789265
1.25,0,0.0,0.0,0,0,1,0,1,1,1,0,1,1,0,0,1,0.5060197771135149
0.22,1,1.0,1.0,0,0,1,0,0,0,1,1,1,0,0,0,0,0.3121237042552123
0.22,0,0.5,0.5,1,0,1,1,1,1,0,1,1,0,0,0,1,0.6156419877437864
1.67,1,0.0,0.25,0,0,1,0,0,1,0,1,1,1,1,0,0,0.05162680166599842
1.5,1,0.0,0.0,1,0,1,1,1,0,1,1,1,1,0,0,0,0.42170787336756455
0.32,0,0.0,0.75,1,0,1,0,1,0,0,1,1,1,1,0,1,0.33112562210789265
0.72,1,0.5,0.0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.36820210314246227
0.41,0,0.5,0.25,1,0,1,0,0,1,0,1,1,1,1,0,0,0.12366884299436665
0.61,1,0.0,0.5,1,1,1,0,1,1,1,1,1,1,1,0,1,0.5060197771135149
0.92,0,0.5,0.5,0,1,1,0,1,1,1,1,1,1,1,1,1,0.29279124390711675
1.45,1,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.7313417492032841
1.93,0,0.0,0.75,0,1,1,0,0,0,1,0,1,0,1,1,1,0.758925044094688
0.4,0,0.5,0.25,1,0,0,0,0,1,1,1,1,1,1,0,1,0.3121237042552123
1.13,0,0.0,0.5,0,1,1,1,1,0,1,1,1,0,1,1,1,0.33112562210789265
0.28,1,0.5,0.5,0,0,1,0,1,1,1,1,1,1,1,0,1,0.42170787336756455
0.59,0,0.5,0.25,1,0,1,1,1,1,0,1,1,0,0,0,1,0.0
0.87,0,0.0,0.75,1,0,0,0,0,1,1,1,1,1,1,0,1,0.2326232808881239
1.07,0,0.0,0.5,0,0,1,0,0,1,1,0,1,1,1,1,1,0.5852072483626012
0.72,1,0.0,0.75,0,0,1,0,1,1,1,1,0,1,1,0,1,0.36820210314246227
0.54,0,0.0,0.75,0,0,1,1,1,0,1,1,1,0,1,0,1,0.5382574152632154
1.24,1,0.5,1.0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.05162680166599842
2.42,0,0.0,0.0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.05162680166599842
0.37,1,0.5,0.75,0,0,1,0,0,1,0,1,1,0,1,0,0,0.6454357803402144
1.87,1,0.5,1.0,1,0,1,0,0,1,1,1,1,1,1,0,0,0.1904816313028227
1.11,0,0.0,0.25,1,0,1,0,1,1,1,1,1,1,1,0,1,0.42170787336756455
2.42,1,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,1,1,0.703252212097784
0.72,0,0.0,0.0,1,1,1,0,0,1,1,0,1,0,1,1,1,0.5852072483626012
0.37,0,0.0,0.75,0,1,1,1,1,0,0,1,1,0,1,0,1,0.6601046208636034
0.6,0,1.0,1.0,0,1,1,1,0,1,1,1,1,1,1,0,0,0.34981339374796616
1.13,0,0.0,1.0,0,1,1,1,1,0,1,1,1,0,1,0,1,0.33112562210789265
1.05,0,0.0,0.75,0,1,1,0,0,1,1,1,1,1,1,0,1,0.14646429553945794
2.42,1,0.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.6454357803402144
0.96,0,0.0,0.25,0,0,1,1,1,1,0,1,1,1,1,0,1,0.29279124390711675
1.04,1,0.0,0.5,0,1,1,0,0,1,1,1,1,1,1,0,0,0.34981339374796616
1.43,1,0.0,0.25,0,0,1,0,1,0,0,1,1,0,1,0,0,0.34981339374796616
0.72,0,0.0,0.5,1,0,1,0,0,1,1,1,1,1,1,1,1,0.25306152733850773
0.25,1,1.0,0.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.7725351978037429
0.81,0,0.0,0.0,0,0,1,1,1,0,1,1,1,1,0,1,1,0.42170787336756455
0.62,1,0.0,0.25,1,0,1,0,1,1,1,1,0,0,1,1,1,0.7725351978037429
2.2,1,0.5,0.5,0,0,0,0,1,1,1,1,1,0,1,0,1,0.5382574152632154
0.49,1,0.5,0.75,0,1,1,0,0,1,1,1,1,1,1,0,1,0.29279124390711675
0.84,0,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,0,1,0.7994079677421027
0.81,0,0.0,0.75,0,0,1,0,0,1,1,1,1,1,1,1,1,0.42170787336756455
0.56,0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,0,1,0.38630566444613734
0.28,1,0.5,0.75,0,0,1,1,1,1,1,1,1,1,0,0,0,0.36820210314246227
0.97,1,0.0,0.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0.6156419877437864
0.28,1,0.5,0.5,1,0,1,0,0,0,0,1,1,1,1,0,1,0.48959864865397007
2.42,0,0.5,1.0,1,1,1,0,1,1,1,1,1,1,1,0,0,0.10029601612894867
1.08,0,0.0,0.25,1,0,1,1,0,1,1,1,1,1,1,0,1,0.36820210314246227
0.82,0,0.0,0.25,1,0,1,0,0,1,1,1,1,0,1,0,1,0.42170787336756455
1.56,0,0.0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.3121237042552123
1.03,0,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,1,1,0.7994079677421027
1.21,1,0.0,0.75,0,0,0,0,0,1,1,1,1,1,0,0,1,0.5382574152632154
0.84,0,0.5,0.75,0,0,1,1,1,1,0,1,1,1,1,0,0,0.47296560836944224
0.68,0,0.0,1.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0.8646924184089513
2.42,1,0.0,1.0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.2731103668336776
0.99,0,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,1,1,0.21177201535847945
0.7,1,1.0,1.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.21177201535847945
2.42,0,0.0,0.5,0,1,1,0,1,0,1,1,1,0,1,0,1,0.36820210314246227
0.45,1,0.5,1.0,0,0,1,1,1,0,1,1,1,0,0,0,0,0.47296560836944224
0.22,1,0.5,0.75,1,0,0,0,0,1,1,1,1,1,1,1,1,0.07629958542132087
0.89,0,0.0,0.25,0,0,1,1,1,1,1,1,1,0,1,0,1,0.5852072483626012
1.28,0,0.5,1.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0.07629958542132087
1.84,1,0.0,0.0,0,1,1,0,1,0,1,1,0,1,0,0,0,0.47296560836944224
0.75,0,0.0,0.5,0,0,0,0,0,1,1,1,1,1,0,0,1,0.6454357803402144
1.59,1,1.0,1.0,0,1,1,1,0,0,1,1,1,0,1,0,0,0.12366884299436665
0.41,0,1.0,0.25,0,0,1,0,0,0,1,1,1,0,1,0,0,0.14646429553945794
0.22,1,1.0,0.0,0,0,1,0,1,1,1,1,1,0,1,0,0,0.5222368926363552
1.86,0,0.5,0.5,0,0,0,0,1,1,1,1,1,1,1,1,1,0.1687231588989907
0.96,1,0.5,1.0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.3121237042552123
1.09,1,0.0,1.0,1,0,0,0,0,1,1,1,1,0,1,1,1,0.12366884299436665
0.52,1,1.0,1.0,0,1,1,1,0,0,1,1,1,0,0,0,0,0.33112562210789265
0.34,1,0.5,0.25,0,0,0,0,1,1,1,1,1,1,1,0,1,0.10029601612894867
0.55,0,0.0,0.5,0,0,1,0,1,0,0,1,1,1,1,0,1,0.5382574152632154
2.42,0,0.0,0.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0.02621703116207852
1.48,0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.02621703116207852
0.92,1,0.0,0.25,1,1,1,0,0,1,0,0,1,1,1,0,1,0.42170787336756455
1.46,1,0.0,0.75,1,0,0,0,0,1,1,1,1,1,1,1,1,0.12366884299436665
1.97,1,0.5,0.75,0,1,1,1,1,0,1,1,0,0,0,0,1,0.1687231588989907
0.99,0,0.0,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,0.1687231588989907
2.07,1,0.0,0.75,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0
0.22,1,1.0,0.75,0,0,1,0,1,1,1,1,0,0,0,0,0,0.10029601612894867
1.42,1,0.0,0.75,1,0,1,0,0,1,1,1,0,1,1,1,1,0.29279124390711675
0.56,1,0.0,0.75,1,1,1,0,0,1,1,0,1,1,1,1,1,0.2326232808881239
0.59,0,0.5,1.0,1,1,1,1,0,1,1,1,1,0,1,0,1,0.9520071385847444
0.33,1,0.5,0.75,1,0,1,1,1,0,1,1,0,0,0,0,0,0.10029601612894867
0.88,0,1.0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,0.33112562210789265
0.35,0,0.5,0.5,0,1,1,0,1,1,1,1,1,0,1,0,0,0.5852072483626012
1.25,0,0.0,0.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0.5060197771135149
1.48,0,0.0,0.25,0,0,1,0,1,1,1,1,1,1,1,1,1,0.7725351978037429
1.18,0,0.5,0.75,1,1,1,0,0,1,0,1,1,1,1,0,0,0.07629958542132087
0.95,1,0.5,0.5,0,0,0,0,0,1,1,1,1,1,1,0,1,0.33112562210789265
0.69,1,0.5,0.75,0,0,1,0,0,1,1,1,1,1,0,1,1,0.6454357803402144
0.25,1,1.0,1.0,0,0,1,0,0,1,0,1,1,1,1,0,0,0.2326232808881239
1.18,1,0.0,0.25,0,0,1,0,0,1,0,0,1,1,1,0,1,1.0
1.1,0,0.0,0.25,1,1,1,0,0,1,0,1,1,1,1,1,1,0.38630566444613734
1.83,1,0.0,0.0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.29279124390711675
0.6,1,0.0,1.0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.6156419877437864
0.28,0,1.0,0.75,1,1,0,0,0,0,1,1,1,1,1,0,0,0.25306152733850773
0.71,1,0.5,1.0,0,1,1,0,0,1,1,1,1,1,1,0,0,0.29279124390711675
0.62,0,0.0,0.0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.6601046208636034
1.84,0,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5060197771135149
1.78,0,0.0,0.75,0,0,1,0,0,0,1,0,1,1,1,1,1,0.8901000005847794
0.33,1,0.5,0.5,0,0,1,0,1,0,0,0,0,1,1,1,1,0.5540883258681659
0.43,1,0.5,0.75,1,0,0,0,0,1,1,1,1,1,0,0,0,0.05162680166599842
1.18,1,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,0,0,0.12366884299436665
0.73,1,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.3121237042552123
0.71,1,0.0,1.0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.42170787336756455
1.73,0,0.0,0.5,0,0,0,0,0,1,1,1,1,0,1,1,1,0.07629958542132087
0.81,1,0.5,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.6454357803402144
0.22,0,0.5,0.75,1,0,1,0,1,1,1,1,1,1,1,1,1,0.6601046208636034
0.86,1,0.0,0.75,1,0,0,0,0,1,1,1,1,1,1,1,1,0.33112562210789265
1.19,1,0.5,1.0,0,1,1,1,1,0,1,1,1,1,0,0,0,0.14646429553945794
2.36,0,0.0,0.75,1,1,1,0,0,1,1,0,1,0,1,0,1,0.703252212097784
0.49,1,1.0,1.0,1,0,0,0,0,1,1,1,1,1,1,0,1,0.703252212097784
1.09,1,0.5,1.0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.7313417492032841
0.59,0,0.0,0.5,0,0,1,0,1,1,1,1,1,1,0,0,1,0.33112562210789265
1.11,0,0.5,0.75,1,0,0,1,0,1,1,1,1,1,1,1,1,0.7313417492032841
1.04,1,1.0,1.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0.38630566444613734
0.74,1,0.0,0.5,1,0,1,0,0,0,0,1,1,1,1,0,0,0.45611223411086277
0.54,1,0.5,1.0,0,0,1,0,1,0,1,1,1,0,1,0,0,0.34981339374796616
2.42,1,0.5,1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.45611223411086277
1.33,0,0.5,0.0,0,0,1,1,0,0,1,1,0,1,1,0,0,0.36820210314246227
0.55,0,1.0,0.5,1,0,1,1,0,1,0,1,0,1,0,0,0,0.14646429553945794
0.81,1,0.5,1.0,0,1,1,0,1,0,1,1,1,0,0,0,0,0.25306152733850773
0.4,1,0.5,0.5,0,0,1,0,1,0,1,1,0,0,0,0,1,0.4041369452058934
0.85,1,0.0,1.0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.6005073284792961
1.85,1,0.0,0.75,0,0,0,1,0,1,1,0,1,1,1,1,1,0.7313417492032841
1.27,0,0.5,0.0,0,1,1,1,0,1,1,1,1,0,0,0,1,0.47296560836944224
0.87,0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0.42170787336756455
0.61,1,0.0,0.0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.43902953061416916
0.42,1,0.5,1.0,0,0,1,1,1,0,1,1,1,1,1,0,0,0.6601046208636034
0.99,1,0.0,0.25,1,0,1,0,1,1,1,1,1,1,1,0,1,0.1687231588989907
1.64,0,0.5,0.5,0,1,0,0,1,0,1,1,1,0,0,0,1,0.5382574152632154
0.72,1,0.0,0.25,1,0,1,0,0,1,0,1,1,1,1,0,1,0.8901000005847794
1.59,0,0.0,0.0,1,0,1,0,0,1,0,0,1,1,1,1,1,0.9881225898841981
0.22,1,0.5,1.0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.42170787336756455
1.05,1,0.0,0.75,1,0,1,1,0,1,0,1,0,1,1,1,1,0.8646924184089513
1.48,0,0.0,0.5,0,0,1,0,1,1,1,1,1,1,1,0,1,0.42170787336756455
1.53,1,0.0,0.5,0,0,1,0,1,1,1,1,1,1,1,1,1,0.12366884299436665
0.7,1,1.0,1.0,0,1,1,0,0,1,1,1,1,0,0,0,0,0.2326232808881239
0.33,0,1.0,1.0,1,0,1,0,0,1,1,1,0,1,1,0,1,0.1687231588989907
1.07,0,0.0,0.25,0,1,1,0,1,1,1,1,1,0,1,1,1,0.7313417492032841
1.56,1,0.0,0.25,1,1,1,0,0,1,1,1,1,0,1,0,1,0.48959864865397007
2.42,0,0.0,0.5,1,1,1,0,1,1,1,1,1,0,1,0,0,0.02621703116207852
0.24,1,1.0,0.75,0,0,1,0,0,1,1,1,1,1,1,0,0,0.3121237042552123
2.42,1,0.5,0.75,0,1,1,0,0,1,1,1,0,1,1,0,0,0.29279124390711675
0.22,1,1.0,1.0,0,1,1,0,0,1,1,1,1,1,1,0,0,0.29279124390711675
1.57,1,0.0,0.25,1,1,1,0,1,1,1,1,1,0,1,1,1,0.12366884299436665
0.24,0,0.0,0.5,1,0,1,1,1,1,0,1,1,1,1,1,1,0.6890086661848598
1.33,0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.6601046208636034
0.47,0,0.5,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0.6306164783589376
0.66,1,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.7994079677421027
0.82,1,1.0,0.75,0,0,1,0,1,0,0,1,0,1,0,0,0,0.21177201535847945
0.95,1,0.5,1.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0.5852072483626012
0.58,1,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,0,1,0.6601046208636034
0.68,0,0.5,0.75,0,0,1,1,1,0,1,1,1,0,0,0,0,0.5852072483626012
0.91,0,0.0,0.25,0,0,1,1,1,0,1,1,1,1,1,1,1,0.6454357803402144
1.11,0,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,0,1,0.47296560836944224
1.03,1,0.0,0.75,0,0,1,0,0,1,1,1,1,1,1,0,1,0.07629958542132087
0.94,1,0.0,0.0,1,0,1,0,1,1,1,0,1,0,1,1,1,0.33112562210789265
1.4,0,0.0,0.5,0,0,1,0,1,1,1,1,1,1,1,1,1,0.38630566444613734
0.75,1,0.5,0.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0.05162680166599842
0.87,1,0.0,1.0,0,1,1,0,1,1,1,1,1,1,1,0,1,0.6454357803402144
1.62,1,0.0,0.75,0,1,0,0,1,0,1,1,1,1,1,0,1,0.21177201535847945
1.08,0,0.0,0.5,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33112562210789265
0.65,1,0.5,0.25,0,1,1,0,1,1,1,1,1,0,0,1,1,0.0
0.97,1,0.5,0.75,0,1,1,1,1,1,1,1,1,0,1,0,0,0.3121237042552123
1.59,1,0.5,1.0,0,1,0,1,1,0,1,1,1,0,0,1,1,0.05162680166599842
1.22,1,0.5,0.5,0,1,1,0,0,0,1,1,1,1,1,0,0,0.14646429553945794
1.52,1,0.0,0.0,0,0,1,0,1,0,1,1,1,0,1,1,1,0.47296560836944224
2.42,0,0.0,0.25,1,0,1,1,0,1,1,1,1,1,1,1,1,0.7313417492032841
1.28,1,0.0,0.75,1,1,1,0,0,1,1,1,1,1,1,1,1,0.7313417492032841
1.81,1,0.0,1.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0.33112562210789265
2.42,1,0.0,0.0,1,0,1,0,0,0,1,1,1,1,0,0,1,0.07629958542132087
1.89,0,0.0,0.5,0,0,0,0,1,0,1,1,1,1,1,0,1,0.33112562210789265
0.58,1,0.5,0.0,0,0,1,0,1,1,1,1,1,1,1,0,1,0.0
0.33,1,0.5,0.5,0,0,1,0,0,1,0,0,1,1,1,1,1,0.7994079677421027
0.78,1,1.0,0.75,0,0,1,0,1,0,1,1,1,1,0,0,1,0.6601046208636034
0.61,1,0.5,0.25,1,0,1,0,0,1,1,1,1,0,1,1,1,0.05162680166599842
0.47,0,0.5,0.5,1,0,0,0,1,1,0,1,1,1,1,0,0,0.47296560836944224
0.56,1,0.5,0.5,0,0,1,1,1,1,1,1,1,0,1,0,0,0.42170787336756455
0.22,1,0.5,0.0,1,0,1,0,1,1,1,1,1,0,1,0,0,0.8388908497317262
0.22,1,0.5,1.0,0,1,1,1,0,0,1,1,1,0,0,0,0,0.29279124390711675
0.69,0,0.5,0.5,1,0,1,1,0,1,0,1,1,1,1,1,1,0.02621703116207852
0.4,1,0.5,0.5,1,0,1,0,0,1,1,1,1,1,1,0,1,0.8258364678460262
1.9,0,0.0,0.0,0,0,1,0,1,0,1,1,1,0,0,0,1,0.5060197771135149
0.62,1,0.0,0.75,1,0,1,0,0,1,1,1,1,0,1,0,1,0.7313417492032841
2.04,0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,0,0,1,0.5060197771135149
1.54,1,0.0,1.0,0,1,1,1,1,0,1,1,1,1,0,0,1,0.5060197771135149
0.64,1,0.5,1.0,0,1,1,0,0,1,1,1,1,0,1,0,0,0.6005073284792961
1.34,0,0.0,0.5,1,0,1,0,1,1,1,1,1,0,0,0,1,0.05162680166599842
2.42,1,0.0,0.25,1,1,0,0,0,1,1,1,1,1,1,1,1,0.2326232808881239
2.11,1,0.0,0.5,0,0,1,0,1,0,1,1,1,0,0,0,0,0.36820210314246227
0.32,1,0.5,1.0,0,0,1,0,1,1,1,1,0,0,1,1,1,0.7725351978037429
0.61,1,1.0,1.0,0,1,1,1,0,0,1,1,1,0,0,0,0,0.48959864865397007
1.25,0,0.0,0.25,0,1,1,0,1,1,1,1,1,1,1,1,1,0.1904816313028227
1.11,1,0.5,0.75,0,0,1,1,0,0,1,0,0,0,1,0,0,0.36820210314246227
0.85,1,0.5,0.5,1,1,1,0,1,1,0,0,0,1,1,0,1,0.9275106159838182
0.31,0,0.5,0.25,1,0,1,1,1,1,1,1,1,0,1,0,1,0.45611223411086277
2.42,0,0.0,0.5,0,1,1,0,1,1,1,1,1,1,1,1,1,0.5060197771135149
0.34,1,0.5,0.75,0,0,1,0,0,0,1,1,1,1,1,0,1,0.6601046208636034
0.73,0,0.0,0.5,1,1,1,0,1,1,1,1,1,1,1,0,1,0.38630566444613734
0.22,1,0.5,0.25,1,0,1,1,0,1,0,0,0,1,1,1,1,0.6601046208636034
