wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_1,wages_2,wages_3,wages_4,transfers_1,transfers_2,transfers_3,transfers_4,pension_1,pension_2,pension_3,pension_4,agri_sale_1,agri_sale_2,agri_sale_3,agri_sale_4,utilities_1,utilities_2,utilities_3,utilities_4,remittances_1,remittances_2,remittances_3,remittances_4
0.87,1,55,1,1,1,0,1,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.22,1,21,2,4,0,0,1,0,1,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.22,1,38,2,4,0,0,1,0,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.22,1,22,2,4,1,0,1,1,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0.96,1,55,2,4,0,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.15,0,15,2,1,1,0,1,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.19,1,19,2,5,1,1,1,1,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0.95,1,52,2,5,0,1,1,1,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.53,1,21,1,2,0,0,0,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.22,1,48,3,5,1,0,0,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.53,1,34,2,5,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
0.83,1,25,1,5,0,1,1,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.73,1,28,1,3,1,0,1,0,1,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.94,0,45,1,4,1,0,1,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.55,0,51,2,4,1,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.78,1,32,2,3,0,1,1,1,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0.22,1,25,2,4,0,0,1,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.23,1,29,2,2,1,0,1,0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.22,1,18,2,4,0,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.63,1,34,2,5,1,0,1,1,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1.3,1,61,1,4,1,0,1,0,1,0,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1.31,0,20,2,5,1,0,1,1,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
0.93,1,49,1,3,0,0,1,0,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.99,1,29,1,3,0,0,1,0,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0.95,0,28,2,4,0,0,1,1,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
1.15,0,38,1,1,1,1,1,0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.13,1,17,2,1,1,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.92,0,25,1,5,1,1,1,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2.13,0,40,1,5,0,0,1,1,1,1,1,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.44,0,24,3,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2.42,1,70,1,2,1,0,1,0,0,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.96,1,22,2,5,0,1,1,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.72,1,30,1,3,1,0,1,0,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1.25,1,23,1,3,0,0,0,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.69,1,15,1,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.08,0,38,1,1,0,0,1,0,1,1,1,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.57,1,23,2,4,1,1,1,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.27,0,55,1,1,1,1,1,0,1,1,1,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.7,1,62,2,3,0,0,1,1,0,1,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0.69,0,23,1,3,1,0,1,0,1,0,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
1.52,0,16,2,4,1,1,1,1,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.31,0,80,1,1,1,0,0,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.12,1,23,1,3,0,1,0,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.22,1,20,2,3,0,0,0,1,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.14,1,40,1,1,0,0,1,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2.42,0,19,1,1,1,1,1,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.72,0,50,1,4,0,0,1,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
0.73,1,30,1,3,0,0,1,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.52,1,25,3,5,1,1,1,1,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0.5,0,35,1,4,1,0,1,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.62,0,30,1,1,0,0,1,0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.41,1,34,2,4,0,0,1,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.51,0,31,2,2,0,0,1,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
2.42,0,35,1,2,0,1,1,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.67,0,20,1,1,1,0,1,0,1,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0.3,1,21,2,2,1,0,1,0,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.38,0,23,1,5,1,1,0,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.84,1,42,1,3,1,0,1,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.73,0,27,1,1,0,1,1,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.73,0,54,1,4,0,1,0,0,1,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.74,0,52,2,5,1,1,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.3,0,31,1,1,0,0,1,1,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2.42,0,18,1,4,1,0,0,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.68,0,25,2,2,0,0,1,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.08,1,34,1,1,0,0,1,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.34,0,25,2,5,1,0,0,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.09,1,40,1,1,1,0,1,0,0,0,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.87,1,60,1,3,1,0,1,1,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2.13,1,45,1,4,1,1,1,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.75,0,24,1,3,0,1,1,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1.46,0,24,1,1,1,0,1,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.64,1,40,1,1,0,0,1,0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.43,1,20,2,4,1,0,1,1,0,0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
1.17,0,23,1,4,1,1,1,1,1,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1.06,0,56,1,5,1,1,0,0,1,0,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.94,0,38,1,3,0,0,1,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
1.1,1,24,1,5,0,1,0,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.87,1,35,1,4,1,1,1,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.22,1,32,3,4,0,1,0,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2.29,1,43,1,1,0,0,1,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.53,0,36,1,2,0,0,1,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.79,1,19,2,5,0,0,0,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.49,1,51,1,3,0,1,1,1,1,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
1.0,1,65,1,1,0,1,1,1,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2.42,0,62,1,2,1,0,1,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1.05,1,65,1,4,0,0,1,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.52,0,28,2,1,1,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2.14,0,70,1,1,1,1,1,0,0,0,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
0.34,1,50,2,4,1,0,1,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
